"location_id","region","locationPeriod_id","admin_level"
"10410","CT-World::AFR::BDI::BI-RY::Butaganzwa2::Bartye","7075","admin3"
"10411","CT-World::AFR::BDI::BI-MU::Rutegama::Nyakararo","8440","admin3"
"10412","CT-World::AFR::GNB::GW-QU::Tite","9029","admin2"
"10414","CT-World::AFR::BDI::BI-GI::Buraza::Rweza","6500","admin3"
"10415","CT-World::SEAR::MMR::Kachin::Mine-Khaung","8903","admin2"
"10416","CT-World::AFR::ETH::ET-AM::Argoba::Argoba","8714","admin3"
"10419","CT-World::EMR::IRQ::IQ-NA::Najaf","5551","admin2"
"1042","CT-World::AFR::BDI::BI-RY::Gisuru::Mwegereza","10455","admin3"
"10420","CT-World::AFR::ETH::ET-OR::MisraqWellega::HaroLimu","7277","admin3"
"10421","CT-World::AFR::ZWE::ZW-MW::Kadoma::Ordoff","8877","admin3"
"10422","CT-World::AFR::COD::Kasai-Occidental::Tshibala","3214","admin2"
"10423","CT-World::AFR::CIV::CI-03::Korhogo","7568","admin2"
"10425","CT-World::AFR::MLI::ML-3::Koutiala::MPessoba::Zanina","9253","admin4"
"10426","CT-World::SEAR::BGD::BD-G::BD-60::GOLABGANJ","14081","admin3"
"1043","CT-World::AFR::MLI::ML-3::Koutiala::Konseguela","973","admin3"
"10430","CT-World::AFR::ZAF::KwaZulu-Natal::Uthungulu","972","admin2"
"10431","CT-World::AFR::LBR::LR-GB::District3::GardourClinic","4752","admin3"
"10432","CT-World::EMR::PAK::PK-PB::Sahiwal","6658","admin2"
"10435","CT-World::AFR::COD::Kinshasa::Binza-Meteo","602","admin2"
"10436","CT-World::AFR::BDI::BI-MY::Mwakiro::Gitaba","3378","admin3"
"10437","CT-World::AFR::BDI::BI-GI::MutahoDistrict","78","admin2"
"10438","CT-World::AFR::SEN::Tambacounda::Bakel::Diawara","6530","admin3"
"10439","CT-World::AFR::BDI::BI-MY::Muyinga::Sanzwe","661","admin3"
"1044","CT-World::AFR::MLI::ML-3::Koutiala::Konseguela::Diedougou-Kou","5661","admin4"
"10441","CT-World::AFR::BDI::BI-NG::Marangara::Nyakibari","5824","admin3"
"10442","CT-World::AFR::ETH::ET-OR::Ilubabor::BiloNopha","6669","admin3"
"10443","CT-World::AFR::COD::Kinshasa::MalukuI","9735","admin2"
"10445","CT-World::AFR::ETH::ET-SN::Keffa::Cheta","8943","admin3"
"10446","CT-World::AFR::NER::NE-3::Boboye","10923","admin2"
"10447","CT-World::AFR::NGA::Anambra","2972","admin1"
"10448","CT-World::AMR::PER::PE-AYA","6724","admin1"
"1045","CT-World::AFR::NER","9080","admin0"
"1045","CT-World::AFR::NER","17482","admin0"
"10450","CT-World::EMR::AFG::AF-BDS::Wakhan","1560","admin2"
"10451","CT-World::AFR::BDI::BI-NG::Tangara::Ruyogoro","4697","admin3"
"10456","CT-World::SEAR::BGD::BD-B::BD-08::CHANDINA","13608","admin3"
"10457","CT-World::EMR::SDN::SD-KH::Khartoum","8768","admin2"
"10458","CT-World::AFR::GAB","7","admin0"
"10459","CT-World::AFR::BDI::BI-RT::Musongati::Kagunga","4841","admin3"
"1046","CT-World::AFR::NER::NE-5","4817","admin1"
"10461","CT-World::AFR::BDI::BI-RT::Gitanga::Gitanga","4423","admin3"
"10462","CT-World::AFR::SSD::SS-EC::Juba","10064","admin2"
"10463","CT-World::AFR::AGO::Huila::Lubango::Mapunda","1035","admin3"
"10465","CT-World::EMR::YEM::Sadah::Razih","6680","admin2"
"10468","CT-World::WPR::NCL","1578","admin0"
"10469","CT-World::AFR::BDI::BI-KR::Bugenyuzi::Kidahwe","260","admin3"
"1047","CT-World::AFR::NER::NE-5::Tchin-Tabarade","3453","admin2"
"10471","CT-World::AFR::COD::Kongo Central::Gombe Matadi","9432","admin2"
"10474","CT-World::AFR::BDI::BI-KY::Butaganzwa1::Shembati","1666","admin3"
"10475","CT-World::AFR::CIV::CI-01::Abidjan::Abidjan-Ville::Treichville-Marcory","5630","admin4"
"10477","CT-World::AFR::CMR::Far North::Mayo-Danay::Wina","7682","admin3"
"10478","CT-World::EMR::AFG::AF-KAN::Kandahar","7443","admin2"
"1048","CT-World::EMR::AFG::AF-NAN::KuzKunar","10578","admin2"
"10482","CT-World::AFR::BDI::BI-NG::Ngozi::Kivuzo","4582","admin3"
"10484","CT-World::AFR::BFA::BF-BLG::Tenkodogo::Sabtenga","9509","admin3"
"10485","CT-World::AFR::COD::Bandundu::Bagata","7384","admin2"
"10486","CT-World::EMR::SOM::SO-BN::Banadir","5710","admin2"
"10488","CT-World::EUR::AND","8493","admin0"
"10489","CT-World::AFR::ZMB::ZM-05::Mpulungu","9809","admin2"
"1049","CT-World::AFR::BDI::BI-KY::Kayanza::Nyabihanga","3798","admin3"
"10490","CT-World::AFR::SLE::SL-E::Kenema","6340","admin2"
"10491","CT-World::AFR::ETH::ET-SO::Jarar::Gunagado","2307","admin3"
"10493","CT-World::AFR::BDI::BI-CA::Cendajuru::Gisoro","4097","admin3"
"10494","CT-World::AFR::MLI::ML-5::Djenne::Djenne::Derrary","8993","admin4"
"10496","CT-World::AFR::MLI::ML-3::Sikasso::Dogori::Dogoni","8179","admin4"
"10497","CT-World::AFR::BDI::BI-RY::Butezi::Gitwa","803","admin3"
"10498","CT-World::AFR::MDG::MG-T::Vakinankaratra::AntsirabeRural","8489","admin3"
"105","CT-World::AFR::AGO::Luanda::Sambizanga","2282","admin2"
"1050","CT-World::AFR::SEN::Diourbel::Mbacke","651","admin2"
"10503","CT-World::AFR::ETH::ET-SO::Korahe::Shilabo","11426","admin3"
"10505","CT-World::AFR::KEN::KE-01","11433","admin1"
"10505","CT-World::AFR::KEN::KE-01","9248","admin1"
"10506","CT-World::AFR::ZWE::ZW-MI::GokweNorth::Chireya","2917","admin3"
"10507","CT-World::AFR::COD::Kasai-Occidental::Kamwesha","3635","admin2"
"10508","CT-World::AFR::ETH::ET-SN::Gurage::KokirGedbano","7579","admin3"
"1051","CT-World::AFR::SEN::Diourbel::Mbacke::Kael","8962","admin3"
"10510","CT-World::AFR::MLI::ML-2::Koulikoro::Niamina::Nyamina","9227","admin4"
"10512","CT-World::AFR::BDI::BI-GI::Ryansoro::Ndava","2311","admin3"
"10514","CT-World::AFR::UGA::Buyende","9915","admin1"
"10515","CT-World::AFR::BDI::BI-RY::Nyabitsinda::Nyagitika","8148","admin3"
"10517","CT-World::AFR::COD::Nord-Kivu::Kibua","8880","admin2"
"10518","CT-World::AFR::ZMB::ZM-08::Chililabombwe","3225","admin2"
"10520","CT-World::AFR::CIV::CI-11::Daoukro","6436","admin2"
"10521","CT-World::AFR::BDI::BI-GI::Bukirasazi::Buhanda","7232","admin3"
"10522","CT-World::AFR::SSD::SS-UY::Mayom","1457","admin2"
"10525","CT-World::AFR::BDI::BI-NG::Gashikanwa::Nini","10122","admin3"
"10526","CT-World::EMR::SDN::Unity::Rubkona","8828","admin2"
"10527","CT-World::AFR::COD::Orientale::Aungba","11370","admin2"
"10529","CT-World::AFR::BDI::BI-GI::Giheta::Rubarasi","2820","admin3"
"10530","CT-World::AFR::BDI::BI-KR::Bugenyuzi::Rwimbogo","8731","admin3"
"10532","CT-World::AFR::BDI::BI-GI::Mutaho::Masango","7509","admin3"
"10533","CT-World::AFR::BDI::BI-KY::Matongo::Banga","2816","admin3"
"10535","CT-World::EMR::YEM::YE-IB::AlDhihar","2880","admin2"
"10536","CT-World::AFR::ETH::ET-OR::NorthShewa::Wuchale","887","admin3"
"10537","CT-World::AFR::BDI::BI-RY::Butaganzwa2::Kanyinya","3465","admin3"
"10539","CT-World::AFR::BDI::BI-KY::Rango::Nyamonde","5414","admin3"
"10540","CT-World::SEAR::BGD::BD-C::Dhaka::TURAG","13834","admin3"
"10542","CT-World::EMR::IRQ::IQ-AN::Kadhimiya","6884","admin2"
"10544","CT-World::AFR::COD::Orientale::Mangala","5914","admin2"
"10545","CT-World::AFR::BDI::BI-NG::Ngozi::Mbaba","7788","admin3"
"10546","CT-World::AFR::BDI::BI-RY::Butezi::Senga","2527","admin3"
"10547","CT-World::AFR::ETH::ET-SN::Keffa::Menjiwo","10452","admin3"
"10548","CT-World::AFR::ETH::ET-SN::BenchMaji::MenitShasha","7425","admin3"
"10550","CT-World::AFR::SEN::Dakar::Pikine::Guediawaye","10464","admin3"
"10551","CT-World::AFR::COD::Kasai-Occidental::Tshikapa","8227","admin2"
"10552","CT-World::AFR::ETH::ET-AM::WagHimra::Sekota","7950","admin3"
"10553","CT-World::EMR::PAK::Balochistan::Kharan","4509","admin2"
"10554","CT-World::AFR::ETH::ET-AM::DebubWollo::Jama","10945","admin3"
"10555","CT-World::AFR::BDI::BI-KY::Kayanza::Murago","9159","admin3"
"10556","CT-World::EMR::YEM::Shabwah::Usaylan","4111","admin2"
"10557","CT-World::SEAR::BGD::BD-B::BD-29::MATIRANGA","13653","admin3"
"10558","CT-World::AFR::BDI::BI-MW::Bisoro::Kirika","9022","admin3"
"10559","CT-World::AFR::COD::Katanga::Kabalo","7887","admin2"
"10560","CT-World::AFR::MRT::MR-01::Timbedra","3318","admin2"
"10561","CT-World::AFR::BEN::BJ-PL::Pobe","4936","admin2"
"10562","CT-World::EMR::SDN::South Darfur::Sheiria","10051","admin2"
"10563","CT-World::AFR::MLI::ML-2::Nara::Falou::Fallou","4554","admin4"
"10565","CT-World::AFR::BDI::BI-KI::Vumbi::Rugeri","1829","admin3"
"10566","CT-World::AFR::SEN::Tambacounda::Kedougou::Bandafassi","3488","admin3"
"10567","CT-World::AFR::BDI::BI-GI::Itaba::Rukobe","7576","admin3"
"10568","CT-World::AFR::BDI::BI-RT::Mpinga-Kayove::Mpinga","4626","admin3"
"10569","CT-World::EMR::IRQ::IQ-SU::Darbandokeh","8988","admin2"
"1057","CT-World::AFR::BDI::BI-CA::Gisagara::Gerero","2932","admin3"
"10570","CT-World::AFR::BDI::BI-RT::Rutana::Centre-Urbain","5905","admin3"
"10571","CT-World::AFR::CMR::Centre::Haute Sanaga::Bibe","7336","admin3"
"10573","CT-World::AFR::AGO::Lunda Norte::Cuilo","6869","admin2"
"10574","CT-World::AFR::BDI::BI-MU::Mbuye::Mwegera","5570","admin3"
"10575","CT-World::AFR::CMR::North-West::Bui::Kumbo","4127","admin3"
"10576","CT-World::AFR::ETH::ET-AM::SemenGondar::LayArmacho","10556","admin3"
"10577","CT-World::EMR::PAK::PK-SD::Umerkot","9831","admin2"
"10578","CT-World::AFR::COD::Bandundu::Bosobe","6707","admin2"
"1058","CT-World::EUR::ITA","6663","admin0"
"10582","CT-World::AFR::GHA::GH-AA::DangmeWest","377","admin2"
"10583","CT-World::AFR::MLI::ML-6::Dire::Dire::Kirchamba","6514","admin4"
"10584","CT-World::AFR::BDI::BI-MY::Muyinga::Mahonda","1774","admin3"
"10586","CT-World::AFR::AGO::Malanje::Quela","2526","admin2"
"10588","CT-World::AFR::ETH::ET-OR::MirabWelega::Babo","1597","admin3"
"1059","CT-World::AFR::COD::Bandundu::Bulungu","1553","admin2"
"10590","CT-World::AFR::COD::Bandundu::Idiofa","5992","admin2"
"10591","CT-World::AFR::SEN::Tambacounda::Bakel::Goudiri","8435","admin3"
"10592","CT-World::AFR::MDG::MG-F::VatovavyFitovinany::Ifanadiana","4642","admin3"
"10594","CT-World::AFR::CMR::Littoral::Sanaga-Maritime::Dibamba","4570","admin3"
"10595","CT-World::AFR::BDI::BI-MW::Nyabihanga::Muyange","5387","admin3"
"10596","CT-World::AFR::ZMB::ZM-01::Shangombo","3575","admin2"
"10597","CT-World::EMR::IRQ::IQ-AR::Makhmur","7163","admin2"
"10598","CT-World::EMR::AFG::AF-SAR::Kohistanat","7086","admin2"
"10599","CT-World::AFR::BDI::BI-CA::Cankuzo::Mugenda","7701","admin3"
"106","CT-World::AFR::AGO::Luanda::Sambizanga::DonBosco","4881","admin3"
"10601","CT-World::EMR::YEM::Sadah::Shadaa","1990","admin2"
"10602","CT-World::EMR::YEM::Shabwah::Hatib","6407","admin2"
"10603","CT-World::EMR::AFG::AF-LOG::Charkh","4965","admin2"
"10604","CT-World::AFR::COD::Kasai Oriental::Ludimbi Lukula","8409","admin2"
"10605","CT-World::AFR::BDI::BI-GI::Itaba::Butare","4359","admin3"
"10607","CT-World::EMR::IRQ::Ninawa::Hatra","3802","admin2"
"10608","CT-World::AFR::ZMB::ZM-05::Mbala","6284","admin2"
"1061","CT-World::AFR::ETH::ET-AF::AfarZone4","1387","admin2"
"10610","CT-World::AFR::BDI::BI-NG::Kiremba::Mufigi","6133","admin3"
"10611","CT-World::EMR::AFG::AF-BAL::Zari","4903","admin2"
"10612","CT-World::AFR::BDI::BI-MW::Ndava::Kabogi","4636","admin3"
"10615","CT-World::EMR::AFG::AF-KNR::Chawkay","9610","admin2"
"10616","CT-World::AFR::MLI::ML-4::Niono::Sokolo::Dogofry-Nio","2851","admin4"
"10618","CT-World::AFR::COD::Kasai Oriental::Mpokolo","2382","admin2"
"10619","CT-World::AFR::MDG::MG-M::Boeny::Soalala","277","admin3"
"1062","CT-World::AFR::ETH::ET-AF::AfarZone4::Awra","10341","admin3"
"10621","CT-World::AFR::BDI::BI-MY::Butihinda::Rabiro","3260","admin3"
"10625","CT-World::AFR::NER::NE-5::Tchin-Tabarade::Abalak","9557","admin3"
"10626","CT-World::AFR::BDI::BI-NG::Tangara::Rushoka","7816","admin3"
"10627","CT-World::AFR::BDI::BI-MW::Rusaka::Gasenyi","11102","admin3"
"10628","CT-World::EMR::AFG::AF-HER::ChishtiSharif","5433","admin2"
"10629","CT-World::AFR::CMR::South::Dja-et-Lobo::Meyomessi","319","admin3"
"10630","CT-World::AFR::BDI::BI-RT::Bukemba::Gihofi","5013","admin3"
"10631","CT-World::AFR::BDI::BI-NG::Kiremba::Kagarama","11120","admin3"
"10632","CT-World::AFR::BDI::BI-RT::Giharo::Muremera","9113","admin3"
"10635","CT-World::EMR::AFG::AF-KAB::Paghman","6913","admin2"
"10636","CT-World::EMR::AFG::AF-BGL::Burka","3231","admin2"
"10637","CT-World::EMR::AFG::AF-PAR::KohiSafi","8300","admin2"
"10638","CT-World::AFR::COD::Nord-Kivu::Rwanguba","6642","admin2"
"10641","CT-World::AFR::MLI::ML-2::Kolokani::Kolokani::Guihoyo","7094","admin4"
"10642","CT-World::AFR::SWZ","11167","admin0"
"10643","CT-World::AFR::COD::Equateur::Abuzi","3690","admin2"
"10644","CT-World::AFR::MDG::MG-T::Vakinankaratra::AntsirabeUrban","2844","admin3"
"10645","CT-World::AFR::BDI::BI-CA::Gisagara::Nkoro","666","admin3"
"10646","CT-World::AFR::SSD::SS-UY::Guit","5738","admin2"
"10647","CT-World::AFR::BDI::BI-KI::Vumbi::Mbasi","11236","admin3"
"10648","CT-World::AFR::AGO::Namibe::Bibala","9117","admin2"
"10649","CT-World::AFR::MLI::ML-4::San::Sourountouna::Sourountouna","8456","admin4"
"1065","CT-World::AFR::ETH::ET-OR::Ilubabor","9929","admin2"
"10650","CT-World::AFR::BDI::BI-MY::Gashoho::Gisabazuba","4699","admin3"
"10652","CT-World::AFR::CMR::North-West::Donga-Mantung::Nwa","10100","admin3"
"10653","CT-World::EMR::AFG::AF-KAB::Bagrami","2267","admin2"
"10654","CT-World::EMR::PAK::PK-SD::ShaheedBenazirabad","6655","admin2"
"10655","CT-World::AFR::ZMB::ZM-07::Monze","1207","admin2"
"10656","CT-World::AFR::CMR::North-West::Metchum::Wum","10474","admin3"
"10657","CT-World::EMR::YEM::YE-IB::AshShair","7431","admin2"
"10659","CT-World::EMR::PAK::PK-PB::Attock","8796","admin2"
"1066","CT-World::AFR::ETH::ET-OR::Ilubabor::Didu","10291","admin3"
"10660","CT-World::AFR::BDI::BI-MY::Muyinga::Musenyi","9454","admin3"
"10661","CT-World::EMR::YEM::Dhamar::WusabAsSafil","7745","admin2"
"10664","CT-World::AFR::COD::Kinshasa::Selembao","726","admin2"
"10666","CT-World::EMR::YEM::Sadah::Saadah","4515","admin2"
"10668","CT-World::AFR::ETH::ET-AF::AfarZone3::BureMudaytu","9388","admin3"
"10669","CT-World::EMR::SDN::SD-NB::ElRoseires","8223","admin2"
"1067","CT-World::AFR::COD::Kasai Oriental::KalondaEst","2900","admin2"
"10670","CT-World::AFR::BDI::BI-NG::Ngozi::Cigumije","8587","admin3"
"10671","CT-World::AFR::GHA::GH-WP::Sekondi-Takoradi","8728","admin2"
"10672","CT-World::EMR::AFG::AF-NAN::Nazyan","7982","admin2"
"10674","CT-World::AFR::SSD::SS-WR::GogrialWest","5934","admin2"
"10675","CT-World::AFR::MDG::MG-T::Analamanga::Manjakandriana","9866","admin3"
"10677","CT-World::AFR::CMR::South::Dja-et-Lobo::Oveng","4214","admin3"
"10678","CT-World::AFR::BDI::BI-RT::Mpinga-Kayove::Buranga","9473","admin3"
"10680","CT-World::AFR::COD::Kongo Central::Kimvula","5357","admin2"
"10681","CT-World::AFR::MLI::ML-5::Tenenkou::Diondori::Diondori","4606","admin4"
"10682","CT-World::AFR::COD::Orientale::Isiro","7770","admin2"
"10683","CT-World::AFR::BDI::BI-RY::Butezi::Sorero","9021","admin3"
"10685","CT-World::AFR::BEN::BJ-BO::Perere","7320","admin2"
"10687","CT-World::EMR::YEM::Al Mahrah::Huswain","3923","admin2"
"10688","CT-World::AFR::MLI::ML-BKO::Bamako::Kalban-Coro::CommuneIV","1891","admin4"
"10689","CT-World::AFR::NER::NE-4::Dakoro","2084","admin2"
"1069","CT-World::AFR::GMB::GM-B","10315","admin1"
"10690","CT-World::AFR::MLI::ML-5::Youwarou::Gathi-Loumo::Farimake","2046","admin4"
"10691","CT-World::AFR::COD::Orientale::Bunia","6272","admin2"
"10692","CT-World::AFR::MLI::ML-2::Dioila::Dioila::Kaladougou","11096","admin4"
"10693","CT-World::AFR::ETH::ET-SN::Wolayita::Humbo","11281","admin3"
"10694","CT-World::AFR::BDI::BI-KY::Gatara::Rwankuba","7135","admin3"
"10695","CT-World::AFR::BDI::BI-CA::Cankuzo::Kabeza","5335","admin3"
"10697","CT-World::EMR::AFG::AF-FRA::QalaKa","1369","admin2"
"10698","CT-World::AFR::BDI::BI-NG::Ruhororo::Mubanga","9620","admin3"
"107","CT-World::AFR::BDI::BI-KI","5099","admin1"
"1070","CT-World::AFR::TGO::TG-M","1092","admin1"
"10700","CT-World::AFR::SSD::SS-NU::Maban","3847","admin2"
"10701","CT-World::AFR::CMR::Centre::Haute Sanaga::Nkoteng","1543","admin3"
"10702","CT-World::EMR::SDN::SD-GZ::UmmElGura::AlWaha","2669","admin3"
"10703","CT-World::EMR::PAK::PK-TA::FrontierregionPeshawar","10505","admin2"
"10704","CT-World::AFR::SLE::SL-W::Freetown","10615","admin2"
"10705","CT-World::AFR::RWA::Kigali::Gasabo::Rusororo::KabugaII","7756","admin4"
"10706","CT-World::AFR::MLI::ML-1::Nioro::Trongoumbe::Troungoumbe","820","admin4"
"10707","CT-World::AFR::ZWE::ZW-MA::Mutare::MutareCity","11412","admin3"
"10708","CT-World::AFR::GHA::GH-EP::NewJuaben","7116","admin2"
"10709","CT-World::EMR::YEM::YE-IB::AlQafr","5972","admin2"
"1071","CT-World::AFR::TGO::TG-M::Golfe","11091","admin2"
"10710","CT-World::AFR::COD::Orientale::Monga","7653","admin2"
"10712","CT-World::AFR::CMR::Centre::Mbam-et-Inoubou::Bokito","9621","admin3"
"10713","CT-World::EMR::IRQ::IQ-BG::Al-Rusafa","9880","admin2"
"10715","CT-World::AFR::BDI::BI-KR::Gitaramuka::Kibenga","9989","admin3"
"10716","CT-World::AFR::BDI::BI-GI::Gishubi::Gikuka","10014","admin3"
"10717","CT-World::AFR::CMR::Far North::Mayo-Danay::Datcheka","4037","admin3"
"10719","CT-World::AFR::CMR::Adamaoua::Vina::Martap","4077","admin3"
"10720","CT-World::AFR::ETH::ET-SO::Nogob::Selahad","4297","admin3"
"10721","CT-World::AFR::BDI::BI-RY::Nyabitsinda::Mago","7247","admin3"
"10722","CT-World::AFR::BDI::BI-MY::Butihinda::Tangara","11147","admin3"
"10727","CT-World::AFR::MLI::ML-5::Koro::Koro-Central::Youdiou","10492","admin4"
"10729","CT-World::AFR::BDI::BI-GI::Makebuko::Kinyonza","7907","admin3"
"1073","CT-World::AFR::MDG::MG-T","7566","admin1"
"10730","CT-World::AFR::BDI::BI-MU::Muramvya::Kibogoye","4403","admin3"
"10731","CT-World::AFR::BDI::BI-NG::Kiremba::Canamo","4656","admin3"
"10732","CT-World::EMR::YEM::Hadramawt::Hidaybu","7557","admin2"
"10733","CT-World::EMR::IRN::Ardebil","9906","admin1"
"10734","CT-World::AFR::MLI::ML-4::Macina::Macina::Macina","6863","admin4"
"10735","CT-World::AFR::BDI::BI-RY::Bweru::Nyarunazi","8381","admin3"
"10736","CT-World::AFR::ETH::ET-OR::Bale::GololchaBale","8423","admin3"
"1074","CT-World::AFR::MDG::MG-T::Itasy","3238","admin2"
"10740","CT-World::AFR::BEN::BJ-AL::Kandi","5481","admin2"
"10741","CT-World::EMR::YEM::Al Mahrah::SayhutDistrict","582","admin2"
"10742","CT-World::AFR::SLE::SL-E::Kono","2716","admin2"
"10743","CT-World::AFR::COD::Kasai Oriental::Bena Dibele","6609","admin2"
"10744","CT-World::AFR::ETH::ET-OR::DebubMirabShewa::Ilu","9262","admin3"
"10745","CT-World::AFR::ETH::ET-AM::MisraqGojjam::ShebelBereta","11344","admin3"
"10746","CT-World::EMR::YEM::YE-IB::AsSaddah","1505","admin2"
"1075","CT-World::AFR::MDG::MG-T::Itasy::Soavinandriana","8080","admin3"
"10751","CT-World::AFR::UGA::Kalungu","2328","admin1"
"10754","CT-World::AFR::UGA::UG-202::Samia-Bugwe::Busitema::Sikuda","11417","admin4"
"10756","CT-World::AFR::ETH::ET-SN::GamoGofa::Ubadebretsehay","8648","admin3"
"10757","CT-World::AFR::SLE::SL-S::Moyamba::Kagboro","7360","admin3"
"10758","CT-World::AFR::ETH::ET-OR::Ilubabor::Halu","7592","admin3"
"10759","CT-World::AFR::ZWE::ZW-MI::GokweSouth::Musita","11064","admin3"
"1076","CT-World::AFR::MLI::ML-2::Kati::Ouelessebougou","1265","admin3"
"10760","CT-World::AFR::COD::Equateur::Wapinda","397","admin2"
"10761","CT-World::AFR::COD::Nord-Kivu::Birambizo","4650","admin2"
"10762","CT-World::AFR::ETH::ET-TI::Miirabawi::Tsegede","10200","admin3"
"10763","CT-World::EMR::PSE","8315","admin0"
"10764","CT-World::AFR::MLI::ML-4::Bla::Bla::Beguene","3744","admin4"
"10765","CT-World::AFR::BDI::BI-MU::Bukeye::Rusha","1949","admin3"
"10767","CT-World::EMR::AFG::AF-FYB::Gurziwan","9063","admin2"
"10769","CT-World::AFR::BDI::BI-KR::Bugenyuzi::Nyagoba","2937","admin3"
"1077","CT-World::AFR::MLI::ML-2::Kati::Ouelessebougou::Ouelessebougou","3272","admin4"
"10770","CT-World::AFR::BDI::BI-KI::Gitobe::Ruhongore","332","admin3"
"10771","CT-World::AFR::MLI::ML-3::Yanfolila::Siekorole::SereMoussaAni","4705","admin4"
"10772","CT-World::AFR::COD::Kasai Oriental::Lubao","10493","admin2"
"10774","CT-World::AFR::MDG::MG-U::Atsimo-Andrefana::Ampanihy","6372","admin3"
"10775","CT-World::EMR::SDN::EasternEquatoria::Magwi::Nimule","1080","admin3"
"10776","CT-World::AFR::BDI::BI-NG::Marangara::Kigoma","2696","admin3"
"10777","CT-World::AFR::BDI::BI-NG::Kiremba::Migongo","2409","admin3"
"10778","CT-World::AFR::BDI::BI-RT::Gitanga::Cunda","2186","admin3"
"10779","CT-World::AFR::MLI::ML-2::Kati::Kati::Dio-Gare","4541","admin4"
"10780","CT-World::AFR::BDI::BI-KI::Ntega::Susa","311","admin3"
"10781","CT-World::AFR::MLI::ML-3::Bougouni::Bougouni::Kokele","2677","admin4"
"10782","CT-World::AFR::MLI::ML-4::Macina::Sarro::Tongue","8054","admin4"
"10783","CT-World::AFR::AGO::Cuando Cubango::Mavinga","1117","admin2"
"10784","CT-World::AFR::MLI::ML-3::Sikasso::Nkourala::Zanferebougou","6393","admin4"
"10785","CT-World::SEAR::KHM::KH-14::Reak-Chey","3757","admin2"
"10786","CT-World::AFR::BDI::BI-NG::Mwumba::Mushits","8619","admin3"
"10788","CT-World::SEAR::BGD::BD-D::BD-05::KACHUA","13872","admin3"
"10789","CT-World::AFR::BDI::BI-NG::Mwumba::Burenza","10963","admin3"
"1079","CT-World::EMR::YEM::Taiz::DimnatKhadir","5541","admin2"
"10790","CT-World::EMR::IRQ::IQ-SU::Halabja","1550","admin2"
"10791","CT-World::AFR::BDI::BI-MU::Mbuye::Kiziba","9686","admin3"
"10792","CT-World::AMR::ECU","1404","admin0"
"10793","CT-World::AFR::COD::Orientale::MakisoKisangani","5711","admin2"
"10794","CT-World::AFR::GHA::GH-AH::Kwabre","1665","admin2"
"10795","CT-World::AFR::BDI::BI-MW::Nyabihanga::Nyarubayi","10574","admin3"
"10796","CT-World::AFR::KEN::KE-45","8621","admin1"
"10797","CT-World::SEAR::BGD::BD-E::BD-54::BAGHMARA","13929","admin3"
"10798","CT-World::EMR::AFG::AF-BDS::ArghanjKhaw","11267","admin2"
"10799","CT-World::EMR::YEM::Al Bayda::AlBayda","6487","admin2"
"108","CT-World::AFR::BDI::BI-KI::Kirundo","2019","admin2"
"1080","CT-World::EMR::YEM::Al Mahrah::Hawf","6202","admin2"
"10800","CT-World::AFR::ETH::ET-SO::Shabelle::Gode","8344","admin3"
"10801","CT-World::AFR::COD::Kasai-Occidental::Ndjoko-Mpunda","3681","admin2"
"10803","CT-World::EMR::YEM::Taiz::AlMawasit","2670","admin2"
"10806","CT-World::AFR::BDI::BI-KY::Matongo::Nyarumanga","8511","admin3"
"10807","CT-World::AFR::BDI::BI-GI::Gishubi::Nyamugari","5890","admin3"
